Raw_Data_File cells tracer_molecule labelled_positions abundance injection Replicate Incubation_time Metabolite_name CHEBI atomic_positions Empirical_formula retention(min) mz_monitored signal_intensity isotopologue isotologue_abundance


'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 304.1 -60 Ita_13C3 -60
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 305.1 45 Ita_13C4 45
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 306.1 -28 Ita_13C5 -28
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 307.1 2 Ita_13C6 2
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 286.1 316 Fum_13C-1 316
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 287.1 119544 Fum_13C0 119544
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 288.1 30331 Fum_13C1 30331
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 289.1 18359 Fum_13C2 18359
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 290.1 3600 Fum_13C3 3600
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 291.1 964 Fum_13C4 964
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 292.1 152 Fum_13C5 152
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Fumarate chebi C1C4 C12H23O4Si2 17.28 293.1 47 Fum_13C6 47
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 319.2 -1866 Met_13C-1 -1866
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 320.2 129367 Met_13C0 129367
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 321.2 35035 Met_13C1 35035
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 322.2 19527 Met_13C2 19527
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 323.2 4355 Met_13C3 4355
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 324.2 1595 Met_13C4 1595
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 325.2 222 Met_13C5 222
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 326.2 105 Met_13C6 105
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C1C5 chebi C1C5 C13H30N1O2S1Si2 21.83 327.2 -709 Met_13C7 -709
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 291.2 -87 Met_13C-1 -87
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 292.2 164153 Met_13C0 164153
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 293.2 37278 Met_13C1 37278
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 294.2 24902 Met_13C2 24902
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 295.2 4156 Met_13C3 4156
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 296.2 990 Met_13C4 990
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Methionine_C2C5 chebi C2C5 C12H30N1OS1Si2 21.83 297.2 22 Met_13C5 22
